session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
20,99228.0,0.0,0.0,0,0,0.0,0.0,10.022284260558656,0.9999373545095944,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17007.0,""cash"":-743069.0,""position"":76,""slope_per_step"":1.7752636502326364,""r_squared"":0.996514538491423},""INTARIAN_PEPPER_ROOT"":{""pnl"":82221.0,""cash"":-897772.0,""position"":70,""slope_per_step"":8.247020610326016,""r_squared"":0.9999543182467793}}"
21,99848.0,0.0,0.0,0,0,0.0,0.0,10.021068633385115,0.9999123170679965,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82037.0,""cash"":-877955.0,""position"":80,""slope_per_step"":8.27968957499331,""r_squared"":0.9999804089609741},""ASH_COATED_OSMIUM"":{""pnl"":17811.0,""cash"":-42195.0,""position"":6,""slope_per_step"":1.7413790583917905,""r_squared"":0.9973267075097403}}"
22,98786.0,0.0,0.0,0,0,0.0,0.0,9.946358937394566,0.9999686463472617,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16780.0,""cash"":-733295.0,""position"":75,""slope_per_step"":1.6933246271832463,""r_squared"":0.9990196323589073},""INTARIAN_PEPPER_ROOT"":{""pnl"":82006.0,""cash"":-957986.0,""position"":80,""slope_per_step"":8.253034310211333,""r_squared"":0.9999843188510504}}"
23,98762.5,0.0,0.0,0,0,0.0,0.0,9.880570618534897,0.9999137440297319,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16903.0,""cash"":-273126.0,""position"":29,""slope_per_step"":1.5982591163145912,""r_squared"":0.9946376102636382},""INTARIAN_PEPPER_ROOT"":{""pnl"":81859.5,""cash"":-968133.0,""position"":75,""slope_per_step"":8.28231150222033,""r_squared"":0.9999600996931185}}"
24,100014.0,0.0,0.0,0,0,0.0,0.0,10.10087854080718,0.9998995763509831,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17423.0,""cash"":-772656.0,""position"":79,""slope_per_step"":1.7655699826237,""r_squared"":0.9979858976618287},""INTARIAN_PEPPER_ROOT"":{""pnl"":82591.0,""cash"":-877401.0,""position"":80,""slope_per_step"":8.335308558183476,""r_squared"":0.9999756898755843}}"
25,102799.19999999995,0.0,0.0,0,0,0.0,0.0,10.391932815488294,0.9999439778957369,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":19763.0,""cash"":-780317.0,""position"":80,""slope_per_step"":1.9973868612958685,""r_squared"":0.9990325945657946},""INTARIAN_PEPPER_ROOT"":{""pnl"":83036.19999999995,""cash"":-930956.0,""position"":78,""slope_per_step"":8.39454595419245,""r_squared"":0.9999597100206272}}"
26,99146.0,0.0,0.0,0,0,0.0,0.0,9.904815659531547,0.9998568934193005,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16270.0,""cash"":-543786.0,""position"":56,""slope_per_step"":1.5493492594754925,""r_squared"":0.9949798234007079},""INTARIAN_PEPPER_ROOT"":{""pnl"":82876.0,""cash"":-897117.0,""position"":70,""slope_per_step"":8.35546640005605,""r_squared"":0.9999843998622774}}"
27,100665.29999999993,0.0,0.0,0,0,0.0,0.0,10.145954180663542,0.9999236745137344,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82836.29999999993,""cash"":-841156.0,""position"":77,""slope_per_step"":8.317771786817703,""r_squared"":0.9999744940078676},""ASH_COATED_OSMIUM"":{""pnl"":17829.0,""cash"":-782251.0,""position"":80,""slope_per_step"":1.828182393845824,""r_squared"":0.9978625968501337}}"
28,100855.29999999993,0.0,0.0,0,0,0.0,0.0,10.18013585793535,0.9999664839032633,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82620.29999999993,""cash"":-918372.0,""position"":77,""slope_per_step"":8.327159660907592,""r_squared"":0.9999795950651911},""ASH_COATED_OSMIUM"":{""pnl"":18235.0,""cash"":-781845.0,""position"":80,""slope_per_step"":1.852976197027762,""r_squared"":0.9995196856468346}}"
29,99126.5,0.0,0.0,0,0,0.0,0.0,9.986880151858777,0.9997969234901994,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82790.5,""cash"":-967202.0,""position"":75,""slope_per_step"":8.339434779198333,""r_squared"":0.9999456070816806},""ASH_COATED_OSMIUM"":{""pnl"":16336.0,""cash"":-453711.0,""position"":47,""slope_per_step"":1.6474453726604537,""r_squared"":0.9960726652896315}}"
30,97999.0,0.0,0.0,0,0,0.0,0.0,9.888517702196767,0.9999493312635228,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82202.0,""cash"":-877790.0,""position"":80,""slope_per_step"":8.270748816559088,""r_squared"":0.9999750911396234},""ASH_COATED_OSMIUM"":{""pnl"":15797.0,""cash"":-644269.0,""position"":66,""slope_per_step"":1.6177688856376888,""r_squared"":0.9976479118019712}}"
31,99499.69999999995,0.0,0.0,0,0,0.0,0.0,9.915641718527818,0.9999129341027913,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82408.69999999995,""cash"":-866584.0,""position"":73,""slope_per_step"":8.324514643464537,""r_squared"":0.9999634490054686},""ASH_COATED_OSMIUM"":{""pnl"":17091.0,""cash"":-292940.0,""position"":31,""slope_per_step"":1.5911270750632707,""r_squared"":0.9950573015802986}}"
32,100071.5,0.0,0.0,0,0,0.0,0.0,10.146830385507519,0.9999353896526695,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82802.5,""cash"":-967190.0,""position"":75,""slope_per_step"":8.385038179477597,""r_squared"":0.999971920165278},""ASH_COATED_OSMIUM"":{""pnl"":17269.0,""cash"":-762809.0,""position"":78,""slope_per_step"":1.761792206029922,""r_squared"":0.9991232182053297}}"
33,98847.0,0.0,0.0,0,0,0.0,0.0,9.935416702439568,0.9999564675746256,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16678.0,""cash"":-703394.0,""position"":72,""slope_per_step"":1.6404381410223814,""r_squared"":0.9990037821637909},""INTARIAN_PEPPER_ROOT"":{""pnl"":82169.0,""cash"":-877823.0,""position"":80,""slope_per_step"":8.294978561417182,""r_squared"":0.9999682826171914}}"
