session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
86,98766.0,0.0,0.0,0,0,0.0,0.0,9.934611127359506,0.9998438444421045,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82368.0,""cash"":-1037624.0,""position"":80,""slope_per_step"":8.297376363485155,""r_squared"":0.9999777203240523},""ASH_COATED_OSMIUM"":{""pnl"":16398.0,""cash"":-723676.0,""position"":74,""slope_per_step"":1.6372347638743476,""r_squared"":0.9961276712144229}}"
87,100752.19999999995,0.0,0.0,0,0,0.0,0.0,9.99341108384032,0.9998771772613138,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82588.19999999995,""cash"":-853404.0,""position"":78,""slope_per_step"":8.287707145599276,""r_squared"":0.9999608953558672},""ASH_COATED_OSMIUM"":{""pnl"":18164.0,""cash"":-191857.0,""position"":21,""slope_per_step"":1.7057039382410393,""r_squared"":0.997787633325045}}"
88,99905.59999999998,0.0,0.0,0,0,0.0,0.0,9.936510321926084,0.9999432366172387,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83089.59999999998,""cash"":-878903.0,""position"":74,""slope_per_step"":8.33448386839982,""r_squared"":0.9999563354589057},""ASH_COATED_OSMIUM"":{""pnl"":16816.0,""cash"":-583244.0,""position"":60,""slope_per_step"":1.6020264535262645,""r_squared"":0.9987238157522673}}"
89,97641.0,0.0,0.0,0,0,0.0,0.0,9.761421721744412,0.9997374864418381,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15301.0,""cash"":-784779.0,""position"":80,""slope_per_step"":1.4813644608596446,""r_squared"":0.9929641071387096},""INTARIAN_PEPPER_ROOT"":{""pnl"":82340.0,""cash"":-1037652.0,""position"":80,""slope_per_step"":8.280057260884782,""r_squared"":0.9999597538184248}}"
90,101149.59999999998,0.0,0.0,0,0,0.0,0.0,10.267810106566305,0.9999425716373918,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18407.0,""cash"":-591654.0,""position"":61,""slope_per_step"":1.9522313341423134,""r_squared"":0.996457986329692},""INTARIAN_PEPPER_ROOT"":{""pnl"":82742.59999999998,""cash"":-805250.0,""position"":74,""slope_per_step"":8.315578772423983,""r_squared"":0.9999470709774261}}"
91,99670.0,0.0,0.0,0,0,0.0,0.0,9.994023616402826,0.9999213338060341,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16889.0,""cash"":426930.0,""position"":-41,""slope_per_step"":1.6638287189342873,""r_squared"":0.9983001610689171},""INTARIAN_PEPPER_ROOT"":{""pnl"":82781.0,""cash"":-957211.0,""position"":80,""slope_per_step"":8.33019489746855,""r_squared"":0.999984069382909}}"
92,100607.0,0.0,0.0,0,0,0.0,0.0,10.088893155255132,0.9999516335377605,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82873.0,""cash"":-1037119.0,""position"":80,""slope_per_step"":8.318941170447607,""r_squared"":0.9999653178572413},""ASH_COATED_OSMIUM"":{""pnl"":17734.0,""cash"":-202288.0,""position"":22,""slope_per_step"":1.7699519848075198,""r_squared"":0.999504053185379}}"
93,100146.0,0.0,0.0,0,0,0.0,0.0,10.034036636738957,0.9997686893961047,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83413.0,""cash"":-876579.0,""position"":80,""slope_per_step"":8.40230197175362,""r_squared"":0.9999635671287651},""ASH_COATED_OSMIUM"":{""pnl"":16733.0,""cash"":-333302.0,""position"":35,""slope_per_step"":1.6317346649853466,""r_squared"":0.9951873777285455}}"
94,98601.0,0.0,0.0,0,0,0.0,0.0,9.971802577817845,0.9998971318360557,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82200.0,""cash"":-957792.0,""position"":80,""slope_per_step"":8.320928179545092,""r_squared"":0.9999828826073233},""ASH_COATED_OSMIUM"":{""pnl"":16401.0,""cash"":-133614.0,""position"":15,""slope_per_step"":1.650874398272744,""r_squared"":0.9972972981254477}}"
95,99256.3999999999,0.0,0.0,0,0,0.0,0.0,9.923464925920236,0.9999300604173407,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":81816.3999999999,""cash"":-982176.0,""position"":76,""slope_per_step"":8.253274224264333,""r_squared"":0.9999699797338932},""ASH_COATED_OSMIUM"":{""pnl"":17440.0,""cash"":37442.0,""position"":-2,""slope_per_step"":1.670190701655907,""r_squared"":0.9961238702538918}}"
96,101446.69999999995,0.0,0.0,0,0,0.0,0.0,10.148258284218393,0.9998618313291987,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83198.69999999995,""cash"":-792794.0,""position"":73,""slope_per_step"":8.41001704529398,""r_squared"":0.9999794969741143},""ASH_COATED_OSMIUM"":{""pnl"":18248.0,""cash"":-281782.0,""position"":30,""slope_per_step"":1.7382412389244124,""r_squared"":0.9943764210280454}}"
97,98095.0,0.0,0.0,0,0,0.0,0.0,9.880437258169783,0.9998968651945925,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83285.0,""cash"":-956707.0,""position"":80,""slope_per_step"":8.399133716732742,""r_squared"":0.999978925759868},""ASH_COATED_OSMIUM"":{""pnl"":14810.0,""cash"":-625254.0,""position"":64,""slope_per_step"":1.4813035414370355,""r_squared"":0.9972231406077263}}"
98,101206.0,0.0,0.0,0,0,0.0,0.0,10.17267984929079,0.9999736387411244,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18448.0,""cash"":-431597.0,""position"":45,""slope_per_step"":1.8172108792661088,""r_squared"":0.9988121855931034},""INTARIAN_PEPPER_ROOT"":{""pnl"":82758.0,""cash"":-1037234.0,""position"":80,""slope_per_step"":8.35546897002469,""r_squared"":0.9999768275244596}}"
99,99754.59999999998,0.0,0.0,0,0,0.0,0.0,10.016022709150032,0.9997485313274865,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17539.0,""cash"":57543.0,""position"":-4,""slope_per_step"":1.7075157888291579,""r_squared"":0.9941332707099024},""INTARIAN_PEPPER_ROOT"":{""pnl"":82215.59999999998,""cash"":-805777.0,""position"":74,""slope_per_step"":8.308506920320879,""r_squared"":0.9999579169210977}}"
