session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
89,97684.0,0.0,0.0,0,0,0.0,0.0,9.757458579015186,0.9997434591011332,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15301.0,""cash"":-784779.0,""position"":80,""slope_per_step"":1.4813644608596446,""r_squared"":0.9929641071387096},""INTARIAN_PEPPER_ROOT"":{""pnl"":82383.0,""cash"":-1037609.0,""position"":80,""slope_per_step"":8.276094118155546,""r_squared"":0.9999645368487399}}"
90,100907.59999999998,0.0,0.0,0,0,0.0,0.0,10.246125902119658,0.9999354623062697,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18407.0,""cash"":-591654.0,""position"":61,""slope_per_step"":1.9522313341423134,""r_squared"":0.996457986329692},""INTARIAN_PEPPER_ROOT"":{""pnl"":82500.59999999998,""cash"":-805492.0,""position"":74,""slope_per_step"":8.293894567977336,""r_squared"":0.9999435159124923}}"
91,99507.0,0.0,0.0,0,0,0.0,0.0,9.961739395959585,0.9999234110816695,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82618.0,""cash"":-957374.0,""position"":80,""slope_per_step"":8.297910677025312,""r_squared"":0.9999833392291677},""ASH_COATED_OSMIUM"":{""pnl"":16889.0,""cash"":426930.0,""position"":-41,""slope_per_step"":1.6638287189342873,""r_squared"":0.9983001610689171}}"
92,100444.0,0.0,0.0,0,0,0.0,0.0,10.074792348856324,0.9999604980611624,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82710.0,""cash"":-1037282.0,""position"":80,""slope_per_step"":8.304840364048804,""r_squared"":0.9999731952933512},""ASH_COATED_OSMIUM"":{""pnl"":17734.0,""cash"":-202288.0,""position"":22,""slope_per_step"":1.7699519848075198,""r_squared"":0.999504053185379}}"
93,100045.0,0.0,0.0,0,0,0.0,0.0,10.026895152596342,0.9997772646544559,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16733.0,""cash"":-333302.0,""position"":35,""slope_per_step"":1.6317346649853466,""r_squared"":0.9951873777285455},""INTARIAN_PEPPER_ROOT"":{""pnl"":83312.0,""cash"":-876680.0,""position"":80,""slope_per_step"":8.395160487611005,""r_squared"":0.9999672940778745}}"
94,98678.0,0.0,0.0,0,0,0.0,0.0,9.965254546724765,0.9999023771051411,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16401.0,""cash"":-133614.0,""position"":15,""slope_per_step"":1.650874398272744,""r_squared"":0.9972972981254477},""INTARIAN_PEPPER_ROOT"":{""pnl"":82277.0,""cash"":-957715.0,""position"":80,""slope_per_step"":8.314380148452,""r_squared"":0.999985461612648}}"
95,99178.3999999999,0.0,0.0,0,0,0.0,0.0,9.902957513745756,0.9999373651881682,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17440.0,""cash"":37442.0,""position"":-2,""slope_per_step"":1.670190701655907,""r_squared"":0.9961238702538918},""INTARIAN_PEPPER_ROOT"":{""pnl"":81738.3999999999,""cash"":-982254.0,""position"":76,""slope_per_step"":8.232766812089858,""r_squared"":0.9999665276596847}}"
96,101351.69999999995,0.0,0.0,0,0,0.0,0.0,10.126703308199042,0.9998418493657024,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83103.69999999995,""cash"":-792889.0,""position"":73,""slope_per_step"":8.38846206927462,""r_squared"":0.99998622463257},""ASH_COATED_OSMIUM"":{""pnl"":18248.0,""cash"":-281782.0,""position"":30,""slope_per_step"":1.7382412389244124,""r_squared"":0.9943764210280454}}"
97,98196.0,0.0,0.0,0,0,0.0,0.0,9.879110351602113,0.9999008725062787,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":14810.0,""cash"":-625254.0,""position"":64,""slope_per_step"":1.4813035414370355,""r_squared"":0.9972231406077263},""INTARIAN_PEPPER_ROOT"":{""pnl"":83386.0,""cash"":-956606.0,""position"":80,""slope_per_step"":8.397806810165072,""r_squared"":0.9999826707539701}}"
98,100879.0,0.0,0.0,0,0,0.0,0.0,10.137626931706455,0.9999603845795345,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18448.0,""cash"":-431597.0,""position"":45,""slope_per_step"":1.8172108792661088,""r_squared"":0.9988121855931034},""INTARIAN_PEPPER_ROOT"":{""pnl"":82431.0,""cash"":-1037561.0,""position"":80,""slope_per_step"":8.320416052440361,""r_squared"":0.9999863541063049}}"
99,99511.59999999998,0.0,0.0,0,0,0.0,0.0,10.000947822842083,0.9997146921872766,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17539.0,""cash"":57543.0,""position"":-4,""slope_per_step"":1.7075157888291579,""r_squared"":0.9941332707099024},""INTARIAN_PEPPER_ROOT"":{""pnl"":81972.59999999998,""cash"":-806020.0,""position"":74,""slope_per_step"":8.293432034012925,""r_squared"":0.9999358590809154}}"
